"uuid","created_at","last_updated","title","description","translation_status","native_name","native_about","address","geolocation","main_photo_url","inventory_supplier","external_id","food_chain","website","rating","number_of_reviews","categories_list","external_city_name","city_id","native_language"
"2638f8c6-dae9-485e-996c-474bd42ffa69",2022-04-04 01:57:25.495 +0300,2022-04-04 01:22:40.648 +0300,Sabai Sabai Original Thai Streetfood,"",,,,"Puschkinallee 15, 12435 Berlin, Germany",POINT (13.465282499999999 52.4932227),https://lh5.googleusercontent.com/p/AF1QipOe4-Vme0lIrQrB0GM0bHAxcrxd2e07Z2MdX63N=w732-h552-k-no,Google Places,ChIJ8WvlWgRPqEcREE3HC3LyiX8,,http://sabai-sabai-original-thai-streetfood.business.site/,4.6,32,"'{""restaurant""}'",Berlin,219,
"97acfb21-f2d7-49b3-b4bc-5f8a6f50ebe3",2022-03-28 13:15:50.548 +0300,2022-04-04 01:22:40.648 +0300,Sweet Cocos,"",,,,"Hauptstraße 82, 12159 Berlin, Germany",POINT (13.337101299999999 52.4727514),https://lh5.googleusercontent.com/p/AF1QipORgQnQV35NI42j7rnB9pi3KCU_cIUoGUipnq86=w1014-h552-k-no,Google Places,ChIJtQxIfHBQqEcR7sSyQe0us8U,,http://www.sweetcocos-restaurant.de/,4.5,240,"'{""restaurant""}'",Berlin,219,
cc38c4d2-8ee2-4819-ac7c-622215b1ad5b,2022-04-04 01:57:25.495 +0300,2022-04-04 01:22:40.648 +0300,Sukanya Thai Imbiss,"",,,,"Richardstraße 4, 12043 Berlin, Germany",POINT (13.438469699999999 52.478463399999995),https://lh5.googleusercontent.com/p/AF1QipNjLWlQGJV_idM7YW9cxlMTWjwzzE2_EL96pi1D=w480-h588-k-no,Google Places,ChIJ9W0vCUpPqEcROHRnGxrpqas,,https://asia-imbiss-berlin.eatbu.com/,4.8,102,"'{""restaurant""}'",Berlin,219,
"1252636b-24e2-4beb-96e0-22f51d9555d3",2022-03-28 13:15:50.548 +0300,2022-04-04 01:22:40.648 +0300,Thai Curry,"",,,,"Schreinerstraße 51, 10247 Berlin, Germany",POINT (13.466028699999999 52.5173579),https://lh5.googleusercontent.com/p/AF1QipMw_HnIQupNWh7fTdiasgkv6KNGqAeyKfTzmqom=w978-h552-k-no,Google Places,ChIJn9ge0mFOqEcRjRkgnEsbOwE,,https://m.facebook.com/Thai-Curry-51-2192890980936161/,4.4,232,"'{""restaurant""}'",Berlin,219,
e879c90f-be22-480c-b051-2862bf7f0d2f,2022-04-04 01:57:26.055 +0300,2022-04-04 01:22:40.648 +0300,Ho Lo Asia Restaurant,"",,,,"Rankestraße 9, 10789 Berlin, Germany",POINT (13.3327116 52.501917999999996),https://lh5.googleusercontent.com/p/AF1QipM1exYaInWBG6jWqMFxq6G_LHAdTG3rO3lrWDk=w732-h552-k-no,Google Places,ChIJiQushnxRqEcR2skljt4Xzmo,,https://wolt.com/de/deu/berlin/restaurant/ho-lo-asia-restaurant,4.8,197,"'{""restaurant""}'",Berlin,219,
"69a4d4c3-12d1-42ee-a8ff-d6fdfacadbe6",2022-04-04 01:57:26.056 +0300,2022-04-04 01:22:40.648 +0300,Sytu food,"",,,,"Prenzlauer Allee 226, 10405 Berlin, Germany",POINT (13.4203101 52.5334436),https://lh5.googleusercontent.com/p/AF1QipPz9TODsaj4b4Fg3K9VFc2AnnWi2sHjvEGUEltb=w480-h636-k-no,Google Places,ChIJIWckgQNOqEcRbiM9xblemAM,,https://missphuong.de/,4.5,260,"'{""restaurant""}'",Berlin,219,
"1b3ca6ca-9c1c-4cc7-bb02-1a72ce413e65",2022-03-28 13:15:52.164 +0300,2022-04-04 01:22:40.648 +0300,Lụa Restaurant,"Rustic-chic venue for Vietnamese food. Vietnamese staples & sushi in a warm, refined setting with exposed bricks & wood accents.",,,,"Schwedter Str. 269, 10119 Berlin, Germany",POINT (13.412089799999999 52.532607299999995),https://lh5.googleusercontent.com/p/AF1QipNsmkouCa0PvfJZJ2IjOw8q6_wzR-i-RMdvY5Tn=w732-h552-k-no,Google Places,ChIJa4jXXf1RqEcRKOWDkGLviUI,,http://www.lua-berlin.de/,4.5,455,"'{""restaurant""}'",Berlin,219,
fa5317fd-b5b2-42cb-aecd-6e1e16d3646b,2022-04-04 01:57:26.627 +0300,2022-04-04 01:22:40.648 +0300,Cô Chu,Lively spot for Vietnamese cuisine. Vietnamese pho soup & lightly spiced curries at a busy pick with an open kitchen & wooden tables.,,,,"Invalidenstraße 29, 10115 Berlin, Germany",POINT (13.3847962 52.5311935),https://lh5.googleusercontent.com/p/AF1QipNUCo9jeHh8QiQmCuxiYPGWUE7z9C2rjhkbq-Ee=w732-h552-k-no,Google Places,ChIJVX309-xRqEcR7ZPe33Lx1V8,,https://www.co-chu.de/,4.5,1639,"'{""restaurant""}'",Berlin,219,
f3681ba8-2ca1-4dd0-a57d-4829185ffd48,2022-03-28 13:15:53.771 +0300,2022-04-04 01:22:40.648 +0300,Lila Vietnam fine cuisine,"",,,,"Chausseestraße 56, 10115 Berlin, Germany",POINT (13.3762907 52.5362716),https://lh5.googleusercontent.com/p/AF1QipM1cuxlVZz-dIeJeUV5U1Km-7wv008-2BSMxvlD=w1134-h552-k-no,Google Places,ChIJ493x4o1RqEcRcweHUfeM7uY,,http://essenlila.de/,4.0,272,"'{""restaurant""}'",Berlin,219,
a0750c77-3312-46b0-b93a-576438a7d77b,2022-03-28 13:15:54.150 +0300,2022-04-04 01:22:40.648 +0300,Nymami,"",,,,"Danziger Str. 43, 10435 Berlin, Germany",POINT (13.4195646 52.5401457),https://lh5.googleusercontent.com/p/AF1QipMpcHWkOpE6lKQbVH2-X1z2cPGObfSw-QWgcXmg=w732-h552-k-no,Google Places,ChIJSTEGZwBOqEcR3oKV5FVRAws,,https://www.nymami.de/,4.4,116,"'{""restaurant""}'",Berlin,219,
"6ef5e348-c333-4bf1-b558-a6a6009a46d8",2022-03-28 13:15:54.151 +0300,2022-04-04 01:22:40.648 +0300,Viet Village,"Relaxed stop for Vietnamese cuisine. Classic pho soups, Vietnamese noodle dishes & curries, served in a simple, low-key dining room.",,,,"Rosenthaler Str. 50, 10178 Berlin, Germany",POINT (13.4036946 52.525343299999996),https://lh5.googleusercontent.com/p/AF1QipNm63ZYFi0CuIhCJnweSkDLDZ1eZU0Lu_IIfyc3=w978-h552-k-no,Google Places,ChIJf4uAE-FRqEcRrj-sHBCbP7w,,http://vietvillage.de/,4.3,287,"'{""restaurant""}'",Berlin,219,
e8a7ddd9-32d8-4edf-b3e0-133cc6592f36,2022-03-28 13:15:53.771 +0300,2022-04-04 01:22:40.648 +0300,Wu Kong,"Cocktails & tapas with an Asian focus. Asian-inspired tapas, plus rice & noodle dishes, paired with cocktails in casual-chic surrounds.",,,,"Skalitzer Str. 81, 10997 Berlin, Germany",POINT (13.4391082 52.5006972),https://lh5.googleusercontent.com/p/AF1QipMT9RGVWY0aOKEu9jeGw_7SeZ9kcnnf1YuwPCN2=w552-h552-k-no,Google Places,ChIJ73rSK0xOqEcRPwYuSybUU6Q,,http://wukong-restaurant.de/,4.6,648,"'{""restaurant""}'",Berlin,219,
dc615305-7908-4971-b25e-a17aa5a26e50,2022-04-04 01:57:26.628 +0300,2022-04-04 01:22:40.648 +0300,Jasmin Thai Sushi Bistro,"",,,,"Hermannstraße 45, 12049 Berlin, Germany",POINT (13.4254862 52.478854),https://lh5.googleusercontent.com/p/AF1QipOgFIhl71Ia78kckbPTdOll9bduxcP5618Sq6co=w978-h552-k-no,Google Places,ChIJCXGWL7xPqEcRNt4ZN6oNp0Q,,http://jasminbistro.de/,4.3,578,"'{""restaurant""}'",Berlin,219,
"42dfb76d-9e51-4aab-bb3e-6d9834e47b19",2022-04-04 01:56:48.687 +0300,2022-04-04 01:22:40.648 +0300,Restaurant SAN,"",,,,"Weydingerstraße 22, 10178 Berlin, Germany",POINT (13.4146945 52.5269769),https://lh5.googleusercontent.com/p/AF1QipM8gENTI8tFhlPvlcocNFBxnP2sB45TxthG1Kgs=w732-h552-k-no,Google Places,ChIJazg5rFJPqEcR5Tee6cYqJRg,,http://www.3berlin.com/,4.5,104,"'{""restaurant""}'",Berlin,219,
f4422e30-6690-4da3-a164-31e05820bf8d,2022-04-04 01:56:48.687 +0300,2022-04-04 01:22:40.648 +0300,Sumo Sushi,"",,,,"Kastanienallee 24, 10435 Berlin, Germany",POINT (13.4084127 52.537675899999996),https://lh5.googleusercontent.com/p/AF1QipMADu_d268fcRRhVxVcENJNdgNgHCQzFKXlpwEJ=w732-h552-k-no,Google Places,ChIJS72bpv5RqEcRFeKPpqHFS8c,,http://www.sumosushi-berlin.de/,4.2,83,"'{""restaurant""}'",Berlin,219,
"7a557829-ece8-4545-aef6-275e64baa69c",2022-04-04 01:57:27.109 +0300,2022-04-04 01:22:40.648 +0300,Restaurant Cafe Ratana,"",,,,"Bundesallee 95, 12161 Berlin, Germany",POINT (13.328039799999999 52.4665606),https://lh5.googleusercontent.com/p/AF1QipPAoroCkylv_J8GF-uvbIczEpc1MLzg5doOJ-9u=w978-h552-k-no,Google Places,ChIJZVX56nhQqEcRIoKVnRT0tSQ,,http://www.restaurant-cafe-ratana.de/,4.3,108,"'{""cafe""}'",Berlin,219,
"49c67c77-7505-434e-a7b7-4a32ec922efb",2022-03-28 13:15:51.801 +0300,2022-04-04 01:22:40.648 +0300,Chez Dang,"",,,,"Friedelstraße 31, 12047 Berlin, Germany",POINT (13.42832 52.493019999999994),https://lh5.googleusercontent.com/p/AF1QipPn2NioPNrfEctGlaYcsIfyLyDLGJxae2O-ywbe=w732-h552-k-no,Google Places,ChIJ54k_NLRPqEcRAmGN4hyvLOQ,,http://chez-dang.com/,4.4,194,"'{""restaurant""}'",Berlin,219,
a458eb5e-91a1-4bb6-957b-5fb143f2215d,2022-04-04 01:56:49.102 +0300,2022-04-04 01:22:40.648 +0300,Otito Vietnamese Food,"Casual spot for pho noodles & sushi. Casual spot for spicy pho noodle bowls, sushi & Vietnamese-style smoothies, with sidewalk seating.",,,,"Leipziger Str. 30, 10117 Berlin, Germany",POINT (13.3907171 52.5102414),https://lh5.googleusercontent.com/p/AF1QipNpdcuWQQtmyGFMx8ZLLzqUHpTKQZMX11PBQSLy=w822-h552-k-no,Google Places,ChIJr3FiUNBRqEcRW-2xZuTrL3M,,https://www.otito.de/,4.3,1052,"'{""restaurant""}'",Berlin,219,
"935ec9f1-b857-41ac-ab08-d128d71d843f",2022-04-04 01:56:49.102 +0300,2022-04-04 01:22:40.648 +0300,Viet Street,"",,,,"Dircksenstraße 93 gegenüber von Hintereingang-ALEXA, 10178 Berlin, Germany",POINT (13.415417399999999 52.5180491),https://lh5.googleusercontent.com/p/AF1QipNY2uRgTWoToekRKrRzneVvFLN7WDRK78dAUyAD=w480-h636-k-no,Google Places,ChIJvYLxbH5PqEcRuvAHxpIYq2U,,https://www.vietstreet.eu/,4.2,186,"'{""restaurant""}'",Berlin,219,
"748554d8-6124-45f3-a163-a7e16b18cf4b",2022-03-28 13:15:53.771 +0300,2022-04-04 01:22:40.648 +0300,Nhat Long Restaurant,"Dishes from Vietnam, Thailand & Japan. Sushi, curries & stir-fries served in a modern, black-&-red dining room or on a covered terrace.",,,,"Torstraße 210, 10115 Berlin, Germany",POINT (13.3907925 52.5276924),https://lh5.googleusercontent.com/p/AF1QipMRz1dM56wVTuGcQfKIEoB0DNuV6r-FpIdp4cvG=w480-h636-k-no,Google Places,ChIJt7KO1-hRqEcRLT4aTcLRDvs,,https://www.nhat-long.de/,4.0,367,"'{""restaurant""}'",Berlin,219,
"67b89dd8-e0ec-4958-a88a-b11e80841c6c",2022-04-04 01:56:49.102 +0300,2022-04-04 01:22:40.648 +0300,A-Petit Restaurant Berlin,"Cool spot for creative Pan-Asian food. Inventive Asian fusion cuisine, plus cocktails, in a bright, minimalist space with sidewalk tables.",,,,"Wörther Str. 25, 10405 Berlin, Germany",POINT (13.4216488 52.5358684),https://lh5.googleusercontent.com/p/AF1QipNRiZG7QXdzApaSa5pEeFA5kCeyGbWYcJaidQND=w732-h552-k-no,Google Places,ChIJBbLEUwFOqEcRdTSCjGNkUw8,,http://www.a-petit.de/service.php,4.5,376,"'{""restaurant""}'",Berlin,219,
"37f77b60-a93e-4c90-b343-c74eee7fa65e",2022-04-04 01:56:56.442 +0300,2022-04-04 01:22:40.648 +0300,La Rosa IV,"",,,,"Am Borsigturm 2, 13507 Berlin, Germany",POINT (13.2859857 52.5846836),https://lh5.googleusercontent.com/p/AF1QipOV4JQ8U73soexO5VT2K0AvMetOZbyle8WrMDE=w750-h552-k-no,Google Places,ChIJTRhUkGlUqEcREtY1uwLYeZY,,,3.8,191,"'{""restaurant""}'",Berlin,219,
"4621d4f9-5d39-4718-ba1a-76d9f03cdcaa",2022-04-04 01:57:26.628 +0300,2022-04-04 01:22:40.648 +0300,Sida,"",,,,"Ahornstraße 32, 12163 Berlin, Germany",POINT (13.323118899999999 52.4604315),https://lh5.googleusercontent.com/p/AF1QipMG-5ZTzccjB_L-lVzC22W-0g0jlc7Rkb5DKYgA=w7552-h552-k-no,Google Places,ChIJw34l-oNaqEcRFO-xPq5L4_k,,http://www.sidathai.de/,4.2,258,"'{""restaurant""}'",Berlin,219,
"76587dd1-d487-479d-9db0-ed7f9b720ffb",2022-03-28 13:15:51.801 +0300,2022-04-04 01:22:40.648 +0300,Ho Lo,"",,,,"Schwäbische Str. 16, 10781 Berlin, Germany",POINT (13.351996699999999 52.490071),https://lh5.googleusercontent.com/p/AF1QipOjJfp8DseCaOYqG9hBPNuQDoXrfJFMwKyibwl-=w732-h552-k-no,Google Places,ChIJFU0wBURQqEcRVAexlWtbPEw,,https://m.facebook.com/holoberlin/,4.4,348,"'{""restaurant""}'",Berlin,219,
fa70db97-cfe5-4632-8c00-58f2f9db1264,2022-04-04 01:56:56.932 +0300,2022-04-04 01:22:40.648 +0300,La Nopalera Mexican Restaurant,"",,,,"10060 Ford Avenue Ford Plaza, Richmond Hill, GA 31324",POINT (-81.311106 31.947211),https://lh5.googleusercontent.com/p/AF1QipMYC1yPQCIddZDVqPnpfOCsu2SChirkGCzTBvdR=w732-h552-k-no,Google Places,ChIJp7nnSjwP-4gR9XDtYFwm6Nw,,http://lanop.com/,4.2,767,"'{""restaurant""}'",Berlin,24450,
cd2b0527-2766-4af4-9f22-606387ede791,2022-03-28 13:15:53.771 +0300,2022-04-04 01:22:40.648 +0300,MOC,"",,,,"Lychener Str. 28, 10437 Berlin, Germany",POINT (13.417010399999999 52.5428809),https://lh5.googleusercontent.com/p/AF1QipP9Aoy8xSkOeXqWNqo7-GetNmy_Msv5FxFaTkvx=w978-h552-k-no,Google Places,ChIJ5bT0DABSqEcRHrELSazdCf0,,http://www.restaurant-moc.de/,4.6,280,"'{""restaurant""}'",Berlin,219,
"4a08523d-0220-42c7-a2df-be83a12e6243",2022-03-28 13:15:53.771 +0300,2022-04-04 01:22:40.648 +0300,Maison Dang,"",,,,"Tucholskystraße 34, 10117 Berlin, Germany",POINT (13.3937666 52.5263138),https://lh5.googleusercontent.com/p/AF1QipPx9tyUxRE_114Ak_fra1wig5F1mTGNnkNpmnG4=w732-h552-k-no,Google Places,ChIJY1JVH8xRqEcRgBw2d8i13fA,,http://maisondang.com/,4.1,216,"'{""restaurant""}'",Berlin,219,
d5dac9b2-f7a3-40c1-b513-cd161aa41ae4,2022-04-04 01:57:26.628 +0300,2022-04-04 01:22:40.648 +0300,Thai Lotus Restaurant,"",,,,"Hansastraße 69, 13088 Berlin, Germany",POINT (13.4743038 52.549748199999996),https://lh5.googleusercontent.com/p/AF1QipPObbfxS8klTZJV5GRAxgKSoyZ8kTlFaVfof64o=w480-h636-k-no,Google Places,ChIJmdXhmc5NqEcRiA8mzfi5pmU,,https://www.thailotus-restaurant.de/,4.5,79,"'{""restaurant""}'",Berlin,219,
b7e4e774-e330-44e8-8e4d-6853fd92da1e,2022-04-04 01:57:26.056 +0300,2022-04-04 01:22:40.648 +0300,Thai Kochschule Berlin,"",,,,"Kantstraße 133, 10625 Berlin, Germany",POINT (13.315119099999999 52.505978899999995),https://lh5.googleusercontent.com/p/AF1QipPuwUZ0TlRv4qRx97eITBGLFo-u_mKi3HIDXOWs=w480-h636-k-no,Google Places,ChIJl9Za3ONQqEcR0p3ILCc_DL4,,https://dao-restaurant.de/kochschule/,5.0,1,"'{""restaurant""}'",Berlin,219,
dc383c3a-4625-401b-9687-b48c07fc5f46,2022-04-04 01:57:26.627 +0300,2022-04-04 01:22:40.648 +0300,Kotti Dang,"Contemporary outfit with Vietnamese eats. Modern, roomy haunt prepping pho & Vietnamese fare, plus vegan options, in a Nordic-inspired space.",,,,"Kottbusserdamm 73 Ecke, Lenaustraße 27, 12047 Berlin, Germany",POINT (13.4245482 52.490065099999995),https://lh5.googleusercontent.com/p/AF1QipNVW3t3GME-wbcxeHXcZPdRJrL4e5B87RXk7V1-=w480-h636-k-no,Google Places,ChIJK_lRF45PqEcRy3aWPsX_9xI,,http://kottidang.de/,4.6,642,"'{""restaurant""}'",Berlin,219,
"00809b07-e25e-490f-9980-ff904c10b2a4",2022-03-28 13:15:37.973 +0300,2022-04-04 01:22:40.648 +0300,Sapori di Casa,"Pizzas & pasta in a lively trattoria. Popular stop with a sidewalk terrace for Italian dishes like beef carpaccio, pizza & seafood pasta.",,,,"Wilsnacker Str. 61-62, 10559 Berlin, Germany",POINT (13.3513602 52.5274295),https://lh5.googleusercontent.com/p/AF1QipM54kqWu0DH0AO8CcfdeqFHmGZOKbrI203TzkFz=w978-h552-k-no,Google Places,ChIJieM-KqBRqEcRs-LKL7ie1r0,,http://www.saporidicasa.de/,4.8,1211,"'{""restaurant""}'",Berlin,219,
"0893d66f-f5f9-4c94-9fb4-5bde01f993f2",2022-03-28 13:15:37.973 +0300,2022-04-04 01:22:40.648 +0300,Restaurant La Piccola Berlin,"Low-key Italian & Mediterranean dining. Laid-back cafe with a patio offering pizza, Italian pasta & meat dishes & Middle Eastern bites.",,,,"Ritterstraße 60B, 10969 Berlin, Germany",POINT (13.3974266 52.5055014),https://lh5.googleusercontent.com/p/AF1QipNg55t9vIffEhnUZN7w_TcRa9p1NXhkSoLBvIp7=w480-h636-k-no,Google Places,ChIJOXNP5NVRqEcRMEJlRPPkTTM,,https://la-piccola.de/688?utm_source=google&utm_medium=mybusiness&utm_campaign=gb,4.0,280,"'{""cafe""}'",Berlin,219,
"344c9cf6-858f-4cad-829f-3c69692d5632",2022-03-28 13:15:38.448 +0300,2022-04-04 01:22:40.648 +0300,Domino's Pizza Berlin Kreuzberg Nord,Longtime pizza chain known for delivery. Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,,,,"Oranienstraße 52, 10969 Berlin, Germany",POINT (13.4126199 52.50329),https://lh5.googleusercontent.com/p/AF1QipMPI0_9E1GUXZfBoBDoaEkQu4ogtEtlPSxMv4S3=w978-h552-k-no,Google Places,ChIJzdDT8S1OqEcRJa31nXPP6H8,,https://www.dominos.de/filiale/de-berlinkreuzbergnord-33927?utm_source=Google&utm_medium=local&utm_campaign=yext&utm_content=33927,3.3,171,"'{""restaurant""}'",Berlin,219,
"6e9f73b8-2af0-4160-8d3e-6801f8d7210f",2022-03-28 13:15:38.448 +0300,2022-04-04 01:22:40.648 +0300,Mediterraneo,"",,,,"Lehrter Str. 27-30, 10557 Berlin, Germany",POINT (13.3599789 52.5334971),https://lh5.googleusercontent.com/p/AF1QipOAgsjPefmkg96G0xxaCZAifKMCmChG8KiBlzvB=w732-h552-k-no,Google Places,ChIJu1VNkptRqEcRsk5EzHRnEME,,http://mediterraneobln.de/,4.1,312,"'{""restaurant""}'",Berlin,219,
"7f87513b-6f16-41a5-8159-2e7f2975c34b",2022-04-04 01:57:06.350 +0300,2022-04-04 01:22:40.648 +0300,Entrecôte,"Classic French dining in a sleek setup. Modern brasserie with sidewalk tables serving French classics like escargots, foie gras & steak.",,,,"Schützenstraße 5, 10117 Berlin, Germany",POINT (13.391355599999999 52.508469399999996),https://lh5.googleusercontent.com/p/AF1QipOUT35q31F5BuhIl5jyKxmwnruKdH7wkXdIxjz6=w1032-h552-k-no,Google Places,ChIJ48v-PNFRqEcRjIhgBeGj2DY,,http://www.entrecote.de/,4.5,1026,"'{""restaurant""}'",Berlin,219,
f445cd88-5308-4afe-9458-6fdd36ef3863,2022-04-04 01:57:06.351 +0300,2022-04-04 01:22:40.648 +0300,NORDSEE,"",,,,"Frankfurter Allee 111, 10247 Berlin, Germany",POINT (13.474438699999999 52.5142058),https://lh5.googleusercontent.com/p/AF1QipM9exoK3y0e7m3X7cWDeZxncvmSP6ncH84pwD6y=w552-h552-k-no,Google Places,ChIJm-V5yIxOqEcRut692ItThxM,,http://www.nordsee.de/,3.9,215,"'{""restaurant""}'",Berlin,219,
"87e15f97-759a-40a3-8694-7005a9963e97",2022-04-04 01:56:35.327 +0300,2022-04-04 01:22:40.648 +0300,Burgers Berlin,"",,,,"Pestalozzistraße 25, 10627 Berlin, Germany",POINT (13.308914699999999 52.508032299999996),https://lh5.googleusercontent.com/p/AF1QipMfiEXhDlyklfx3pps_rZBTlIEJ8A45yp03fFpw=w732-h552-k-no,Google Places,ChIJx1ivY-BQqEcRVw28C0LOcoo,,https://www.facebook.com/Burgers-Berlin-Pestalozzistr-25-1576517022616519,4.5,858,"'{""restaurant""}'",Berlin,219,
"800d94d7-f97e-45cd-8e89-48cca2d4e030",2022-04-04 01:56:35.327 +0300,2022-04-04 01:22:40.648 +0300,Hirsch & Eber,"",,,,"Kollwitzstraße 87, 10435 Berlin, Germany",POINT (13.4200254 52.538389599999995),https://lh5.googleusercontent.com/p/AF1QipOc2MoI56c3aC_JmiJSXTan9sa65FX6ZepmDYVX=w1116-h552-k-no,Google Places,ChIJ8WoRAwFOqEcRVNM_rNWFg2s,,http://www.hirschundeber.com/,4.5,497,"'{""restaurant""}'",Berlin,219,
"39cd5b51-0909-4f58-8436-d08aeb38efbf",2022-03-28 13:11:34.122 +0300,2022-04-04 01:22:40.648 +0300,Florya's Burger House,"",,,,"Atrium Gastronomie GmbH, Potsdamer Str. 69, 10785 Berlin, Germany",POINT (13.3660631 52.5031642),https://lh5.googleusercontent.com/p/AF1QipOTO0d6Du5Geq7IWP_BuKyGx3Xe1MHGRCoVud2v=w978-h552-k-no,Google Places,ChIJawqbFZRRqEcRJUvyhhi7818,,https://www.floryasburgerhouse.de/,4.4,144,"'{""restaurant""}'",Berlin,219,
"5198ee69-bf46-429a-99a1-8aa8c8a1a7a6",2022-04-04 01:57:07.381 +0300,2022-04-04 01:22:40.648 +0300,Pasta E Vino,"",,,,"Invalidenstraße 6, 10115 Berlin, Germany",POINT (13.3930809 52.5322276),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SdcKMISv0gj_y30Nnmo54VBg&cb_client,Google Places,ChIJbxykyu9RqEcRBfPcAy0R69o,,,,0,"'{""restaurant""}'",Berlin,219,
"1481fdb5-0eb3-4cac-a825-c8fbbbed88b9",2022-04-04 01:56:35.327 +0300,2022-04-04 01:22:40.648 +0300,Burger & Döner City,"",,,,"Potsdamer Str. 129, 10783 Berlin, Germany",POINT (13.3621287 52.497387599999996),https://lh5.googleusercontent.com/p/AF1QipOlGxjM5E3LMPxmUKLTm9O4sVvZmeOKQxsvqElw=w732-h552-k-no,Google Places,ChIJO1OSWqFRqEcRm-df700yoh4,,http://www.burgercity.berlin/,4.5,477,"'{""restaurant""}'",Berlin,219,
"46d6c83b-9050-4ade-b3ae-ac204b9c4550",2022-04-04 01:56:35.327 +0300,2022-04-04 01:22:40.648 +0300,Swing Kitchen,"",,,,"Rosenthalerstraße 63-64, 10119 Berlin, Germany",POINT (13.4029923 52.5278005),https://lh5.googleusercontent.com/p/AF1QipP-9_6T1e-VsBGwDFNNiog96u1gsJ1RIEY-_t2s=w822-h552-k-no,Google Places,ChIJQ22fF-dRqEcRVYXQx2aHiEY,,http://www.swingkitchen.com/,4.4,609,"'{""restaurant""}'",Berlin,219,
b30862da-8d7c-473a-9620-833ebb5994bd,2022-03-28 13:12:14.201 +0300,2022-04-04 01:22:40.648 +0300,Risa Chicken,"",,,,"Hardenbergpl. 2, 10623 Berlin, Germany",POINT (13.3336138 52.506462199999994),https://lh5.googleusercontent.com/p/AF1QipOiDDMMYWzDUK8Dg8GVnjJPn_AG5pOGOLEQrFh6=w732-h552-k-no,Google Places,ChIJV-B0Sv5QqEcR-ig5nHU0coE,,http://www.risachicken.de/,4.0,5483,"'{""restaurant""}'",Berlin,219,
"4edbe430-ba08-4056-9d0e-ea2313d5493a",2022-04-04 01:57:07.382 +0300,2022-04-04 01:22:40.648 +0300,Trattoria Miseri & Nobili,"",,,,"Brünnhildestraße 8, 12159 Berlin, Germany",POINT (13.330867399999999 52.47692),https://lh5.googleusercontent.com/p/AF1QipOn4glzCRnd0f65y_nUbA7IZj-XRXkxBkHjKB9p=w732-h552-k-no,Google Places,ChIJ36iyX2NQqEcR95T4HghseD0,,,4.4,81,"'{""restaurant""}'",Berlin,219,
c4d0fdab-9390-4a85-820c-2045fb74c1e7,2022-03-28 13:12:15.262 +0300,2022-04-04 01:22:40.648 +0300,Play Off,"",,,,"Am Ostbahnhof 9, 10243 Berlin, Germany",POINT (13.434126599999999 52.5098859),https://lh5.googleusercontent.com/p/AF1QipNjq3Ry5h9n7a5jrp-89XyvfPiFwDSEjnXCHfmn=w732-h552-k-no,Google Places,ChIJraJXHEdOqEcRDLwM0aS8RXk,,http://www.play-off.tv/,4.0,859,"'{""restaurant""}'",Berlin,219,
"7e08875e-8e80-4c47-8b04-af8d080e6348",2022-04-04 01:57:07.382 +0300,2022-04-04 01:22:40.648 +0300,Cassambalis,"Greek dishes with quirky, colorful art. Mediterranean seafood, meat & pasta dishes presented in an eclectic space with bright artwork.",,,,"Grolmanstraße 35, 10623 Berlin, Germany",POINT (13.324089299999999 52.503476899999995),https://lh5.googleusercontent.com/p/AF1QipNnPF8LE1CuEFn9fH-cyoRCMV6f_O912TQG1ZM_=w978-h552-k-no,Google Places,ChIJ_au8f_tQqEcRikAGBGRhutc,,https://cassambalis.de/,4.4,464,"'{""restaurant""}'",Berlin,219,
"1fb8231e-aa40-4b4a-b8b3-33bd28293919",2022-04-04 01:56:35.833 +0300,2022-04-04 01:22:40.648 +0300,Custom Burger Company Gmbh,"",,,,"Kollwitzstraße 50, 10405 Berlin, Germany",POINT (13.4165304 52.534495899999996),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VdzqtDCUvhBLnInpjNPNRA&cb_client,Google Places,ChIJq6kWTwJOqEcRdBwvS14R7yw,,https://www.burgerking.de/,,0,"'{""restaurant""}'",Berlin,219,
"1f9dbc0c-6b2f-41c5-bfb2-780e8406e70b",2022-04-04 01:56:35.327 +0300,2022-04-04 01:22:40.648 +0300,BURGER KING® Alexanderplatz,"Fast-food chain for grilled burgers. Well-known fast-food chain serving grilled burgers, fries & shakes.",,,,"Gontardstraße 11, 10178 Berlin, Germany",POINT (13.4116463 52.5210448),https://lh5.googleusercontent.com/p/AF1QipN5G5kBHx0_PLfvrGp3rLa2METInh2wNJ-lW2OX=w480-h636-k-no,Google Places,ChIJzUU4ex9OqEcRaxQSCO_ldf0,,http://burgerking.de/,2.2,51,"'{""restaurant""}'",Berlin,219,
"5076e133-2c18-4497-8608-ce461cc832b7",2022-04-04 01:56:35.327 +0300,2022-04-04 01:22:40.648 +0300,Andreas Burger,"",,,,"Christinenstraße 18, 10119 Berlin, Germany",POINT (13.410119799999999 52.532253499999996),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V2412-IPXS12peUTh24zPe_rD2412g&cb_client,Google Places,ChIJ6xFlN_1RqEcRk09EseKTsLQ,,https://www.burgerking.de/,,0,"'{""restaurant""}'",Berlin,219,
